track_id,name,artist_ids,album_id,duration_ms,explicit,track_number
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),"1Cs0zKBU1kc0i8ypK3B9ai,21E3waRsmPlU7jZsS13rcj,0z4gvV4rjIZ9wHck67ucSV",4bTjdxhRRUiWfwj200f9Kl,201000,False,6
2KGJmBU3OHPIsksbXK3qBN,"Wild One Two (feat. David Guetta, Nicky Romero & Sia) - Compilation Edit","4bXUaTjc7TQTvLqqCAlfYt,1Cs0zKBU1kc0i8ypK3B9ai,5ChF3i92IPZHduM7jN3dpg,5WUlDfRSoLAfcVSX1WnrxN",4bTjdxhRRUiWfwj200f9Kl,189520,False,7
043vxbUHxQErHDIe7zuC0O,Just One Last Time (feat. Taped Rai),"1Cs0zKBU1kc0i8ypK3B9ai,2tefjjNtX8kT3xKfQmGb64,0yO1ChurIlYLcOisqmlQS9,7xZX46EPiYL9qfO6cb0sVI",4bTjdxhRRUiWfwj200f9Kl,227106,False,8
5EWMmyErW4NEeb7EUGfume,In My Head (feat. Nervo),"1Cs0zKBU1kc0i8ypK3B9ai,3kcQ94iDBwumLfddrCrse8,4j5KBTO4tk7up54ZirNGvK",4bTjdxhRRUiWfwj200f9Kl,231200,False,9
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"1Cs0zKBU1kc0i8ypK3B9ai,0jnsk9HBra6NMjO2oANoPY,0hCNtLu0JehylgoiP8L4Gh",4bTjdxhRRUiWfwj200f9Kl,194840,True,10
55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),"1Cs0zKBU1kc0i8ypK3B9ai,3ipn9JLAPI5GUEo4y4jcoi,6MF9fzBmfXghAz953czmBC",4bTjdxhRRUiWfwj200f9Kl,192275,True,11
0R7YVi7w41Dr9jU5vblAok,Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,"7hJcb9fa4alzcOq3EaNPoG,1Cs0zKBU1kc0i8ypK3B9ai",4bTjdxhRRUiWfwj200f9Kl,196453,False,12
4PQA5I8Qf99He3SBKtl4Tf,Crank It Up (feat. Akon),"1Cs0zKBU1kc0i8ypK3B9ai,0z4gvV4rjIZ9wHck67ucSV",4bTjdxhRRUiWfwj200f9Kl,192666,False,13
4O2FKTkt3ST7ARIcdI69NI,Nothing Really Matters (feat. will.i.am),"1Cs0zKBU1kc0i8ypK3B9ai,085pc2PYOi8bGKj0PNjekA",4bTjdxhRRUiWfwj200f9Kl,219840,True,14
7Fw0jmqsgMyD7MezLrFTE8,I Just Wanna F. (feat. Timbaland & Dev),"4D75GcNG95ebPtNvoNVXhz,1Cs0zKBU1kc0i8ypK3B9ai,7Ip2u3e5Nv6fFb5xyIHxEE,5Y5TRrQiqgUO4S36tzjIRZ",4bTjdxhRRUiWfwj200f9Kl,203453,True,15
4XoixmemUvnf5ooowJ62kc,Night of Your Life (feat. Jennifer Hudson),"1Cs0zKBU1kc0i8ypK3B9ai,35GL8Cu2GKTcHzKGi75xl5",4bTjdxhRRUiWfwj200f9Kl,221973,False,16
1sRCCA27Ogwy3MUGeJsYa2,Repeat (feat. Jessie J),"1Cs0zKBU1kc0i8ypK3B9ai,2gsggkzM5R49q6jpPvazou",4bTjdxhRRUiWfwj200f9Kl,206280,True,17
14GjTzurOPyaxusQvJxokJ,Every Chance We Get We Run (feat. Tegan & Sara),"1Cs0zKBU1kc0i8ypK3B9ai,5e1BZulIiYWPRm8yogwUYH",4bTjdxhRRUiWfwj200f9Kl,240000,False,1
0PCRR19Pf4iiuvSrPxtQ0x,Sunshine,"1Cs0zKBU1kc0i8ypK3B9ai,1vCWHaC5f2uS3yhpwWbIA6",4bTjdxhRRUiWfwj200f9Kl,360960,False,2
6i7fGIyktBDlEe4PlpiU0Q,Lunar,"1Cs0zKBU1kc0i8ypK3B9ai,4D75GcNG95ebPtNvoNVXhz",4bTjdxhRRUiWfwj200f9Kl,316866,False,3
12dBXUbgyQdYv8TOVQubLw,What the Fuck,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,247506,True,4
2x6hopxvQkOzZTBdEMyUO2,Metropolis,"1Cs0zKBU1kc0i8ypK3B9ai,5ChF3i92IPZHduM7jN3dpg",4bTjdxhRRUiWfwj200f9Kl,330013,False,5
0cDTCma0cfyXGhOdjD5rnj,The Alphabeat,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,269040,False,6
4m9Fc8ZCfl1ILchJ47CmKR,Metro Music,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,253346,False,7
2KxRauNqahX7034OR2oAG6,Toy Story,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,225226,False,8
3MswKmq4eSEJToBPfeJjop,The Future,"1Cs0zKBU1kc0i8ypK3B9ai,4D75GcNG95ebPtNvoNVXhz",4bTjdxhRRUiWfwj200f9Kl,256880,False,9
2t4SQDOXu89qm0WW4TwGgD,Dreams,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,289213,False,10
6ElXX89QyYhYtrqdZasbTh,Paris,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,280613,False,11
2PoF7HKzwz2qTMFrLapLTi,Glasgow,1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,313613,False,12
0GWGZA5mxo9nHuSyrj70uo,When Love Takes Over (feat. Kelly Rowland),"1Cs0zKBU1kc0i8ypK3B9ai,3AuMNF8rQAKOzjYppFNAoB",7fHeCs5cgtXYqxBPG1iK1n,191000,False,1
31xPPj5N9M2FxAf7raygym,Gettin' Over (feat. Chris Willis & Fergie),"1Cs0zKBU1kc0i8ypK3B9ai,2qSEpijpT3YSXgxcXac1ly,3r17AfJCCUqC9Lf0OAc73G",7fHeCs5cgtXYqxBPG1iK1n,182013,False,2
2dGxjfhFXDIUX9h5ImyKkE,Sexy Bitch (feat. Akon),"1Cs0zKBU1kc0i8ypK3B9ai,0z4gvV4rjIZ9wHck67ucSV",7fHeCs5cgtXYqxBPG1iK1n,195853,True,3
7fLzbEOBOae9lUnOwr7Tse,Memories (feat. Kid Cudi),"1Cs0zKBU1kc0i8ypK3B9ai,0fA0VVWsXO9YnASrzqfmYu",7fHeCs5cgtXYqxBPG1iK1n,210093,False,4
2hIQDm9O27oli6krUhdwr9,On the Dancefloor (feat. will.i.am & apl.de.ap),"1Cs0zKBU1kc0i8ypK3B9ai,6LB6kuJjrGvRzAkH6ddeWt,085pc2PYOi8bGKj0PNjekA",7fHeCs5cgtXYqxBPG1iK1n,226320,False,5
6OIfNeHcpEHZ6z8OgEtoen,It's the Way You Love Me (feat. Kelly Rowland),"1Cs0zKBU1kc0i8ypK3B9ai,3AuMNF8rQAKOzjYppFNAoB",7fHeCs5cgtXYqxBPG1iK1n,252760,False,6
4A2v4EPGruJLposELy736h,Missing You (feat. Novel),"1Cs0zKBU1kc0i8ypK3B9ai,5Z1984WNVvcwD2NUg36GPr",7fHeCs5cgtXYqxBPG1iK1n,185880,True,7
6Y9HwT5bGpBjrY9gr9bN8e,Choose (feat. Ne-Yo & Kelly Rowland),"1Cs0zKBU1kc0i8ypK3B9ai,3AuMNF8rQAKOzjYppFNAoB,21E3waRsmPlU7jZsS13rcj",7fHeCs5cgtXYqxBPG1iK1n,238160,False,8
5NThOInQkmb3j4CiOuFqdJ,How Soon Is Now - Dirty South Remix,"1Cs0zKBU1kc0i8ypK3B9ai,1bpzpALZwOoKXzwMg2i8WB,6hyMWrxGBsOx6sWcVj1DqP,2LPS6uBLdlOd860p080v4f",7fHeCs5cgtXYqxBPG1iK1n,250440,False,9
6HiLX5aXSQekfFTlGdENKc,I Gotta Feeling - FMIF Remix; Edit,"1yxSLGMDHlW21z4YXirZDS,1PwGtc3brzQeXr9D08ff5F",7fHeCs5cgtXYqxBPG1iK1n,234506,False,10
27UbJMlccoT0HuojJo91S8,One Love (feat. Estelle),"1Cs0zKBU1kc0i8ypK3B9ai,5T0MSzX9RC5NA6gAI6irSn",7fHeCs5cgtXYqxBPG1iK1n,241053,False,11
5Z8ln2LBtxFcLqFgZz8iyR,I Wanna Go Crazy (feat. will.i.am),"1Cs0zKBU1kc0i8ypK3B9ai,085pc2PYOi8bGKj0PNjekA",7fHeCs5cgtXYqxBPG1iK1n,204506,True,12
2srBfmUCKOGFoTI7kZiiMB,Sound of Letting Go (feat. Chris Willis),"1Cs0zKBU1kc0i8ypK3B9ai,2iwhenp5euZtZLmtK6cgbe,2qSEpijpT3YSXgxcXac1ly",7fHeCs5cgtXYqxBPG1iK1n,227066,False,13
1R3T9yG9fqpf17QhS8sPlK,Toyfriend (feat. Wynter Gordon),"1Cs0zKBU1kc0i8ypK3B9ai,4nmrm4zpgJ0RC6aZRSUEjF",7fHeCs5cgtXYqxBPG1iK1n,197146,False,14
6qpXXoysarNXgyJ5oWPWN1,If We Ever (feat. Makeba Riddick),"1Cs0zKBU1kc0i8ypK3B9ai,2zshvDfSoP43q4zJMFWg5e",7fHeCs5cgtXYqxBPG1iK1n,280786,False,15
7e1h7rqNB0BBC2fUuWEEFe,Who's That Chick? (feat. Rihanna),"1Cs0zKBU1kc0i8ypK3B9ai,5pKCCKE2ajJHZ9KAiaK11H",7fHeCs5cgtXYqxBPG1iK1n,201040,False,1
4GaCIqowUlS5y7dnZ1ZaXj,Gettin' Over You (feat. Fergie & LMFAO),"1Cs0zKBU1kc0i8ypK3B9ai,2qSEpijpT3YSXgxcXac1ly,3r17AfJCCUqC9Lf0OAc73G,3sgFRtyBnxXD5ESfmbK4dl",7fHeCs5cgtXYqxBPG1iK1n,188000,False,2
5BR3N53buXtSwzBdr80DGs,Revolver (feat. Lil Wayne) - Madonna vs. David Guetta One Love Remix,"6tbjWDEIzxoDsBA1FuhfPW,55Aa2cqylxrFIXC767Z865,1Cs0zKBU1kc0i8ypK3B9ai",7fHeCs5cgtXYqxBPG1iK1n,198946,False,3
71F3mmSm8iCENJtgHG3qeZ,Commander (feat. David Guetta) - Radio Edit,"3AuMNF8rQAKOzjYppFNAoB,1Cs0zKBU1kc0i8ypK3B9ai",7fHeCs5cgtXYqxBPG1iK1n,221840,False,4
0T1pU1RJETgsv0oBsrM2kt,Acapella,0IF46mUS8NXjgHabxk2MCM,7fHeCs5cgtXYqxBPG1iK1n,252013,False,5
2ihahL78kz1hALHfMtscKq,Missing You (feat. Novel) - 2009 Version,"1Cs0zKBU1kc0i8ypK3B9ai,5Z1984WNVvcwD2NUg36GPr",7fHeCs5cgtXYqxBPG1iK1n,185293,True,6
0jQxmtJ0XrQAB5irVtdxTK,Louder Than Words (feat. Niles Mason) - Radio Edit,"1Cs0zKBU1kc0i8ypK3B9ai,4D75GcNG95ebPtNvoNVXhz,6BDFty1LleHGClPQp2DAdl",7fHeCs5cgtXYqxBPG1iK1n,186400,False,7
3rCA2wW9FY9aMOL1i3t8U6,Freak (feat. Kardinal Offishall),"5T0MSzX9RC5NA6gAI6irSn,5P2rwRBgIN450RaJxdjYdA",7fHeCs5cgtXYqxBPG1iK1n,225013,False,8
6ybxYbfq1BVsVk5F3R1kes,Sexy Bitch (feat. Akon) - DJ Chuckie & Lil Jon Remix Edit,"1Cs0zKBU1kc0i8ypK3B9ai,0z4gvV4rjIZ9wHck67ucSV,3NwMwlJraqubsJPlKADvjN,7sfl4Xt5KmfyDs2T3SVSMK",7fHeCs5cgtXYqxBPG1iK1n,212160,False,9
1KV8bRBYAjBRKMedCdRFMm,Grrrr,1Cs0zKBU1kc0i8ypK3B9ai,7fHeCs5cgtXYqxBPG1iK1n,451280,False,10
5w1mdDSnFgF7qhnSvhdy4I,The World Is Mine,"4EhiIwwMPecLznwn87sRw2,4S1P19bTfbDVjEA8Hxs4Cj,1Cs0zKBU1kc0i8ypK3B9ai",7fHeCs5cgtXYqxBPG1iK1n,219946,False,11
5egF9HPrDT8qWGJGjGXJp5,Love Is Gone,"1Cs0zKBU1kc0i8ypK3B9ai,2qSEpijpT3YSXgxcXac1ly",7fHeCs5cgtXYqxBPG1iK1n,186320,False,12
0GQQzmMNA7JE4tOdcSFh1C,Lolo - Intro,"6DPYiyq5kWVQS4RGwxzPC7,4tujQJicOnuZRLiBFdp3Ou,0bqBpcIABLyrGD6e6llQ1S",7q2B4M5EiBkqrlsNW8lB7N,41053,True,1
1iQ5E4z6CJ38dIzvMI9Wdo,The Watcher,"6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,24PJqH46WhB0pUB7NlsFna",7q2B4M5EiBkqrlsNW8lB7N,206546,True,2
4FI0rdztOAYJZMupujL5Gp,Fuck You,"6DPYiyq5kWVQS4RGwxzPC7,0OMJR0LjjKv21qNvICTgbi,7hJcb9fa4alzcOq3EaNPoG",7q2B4M5EiBkqrlsNW8lB7N,205453,True,3
503OTo2dSqe7qk76rgsbep,Still D.R.E.,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG",7q2B4M5EiBkqrlsNW8lB7N,270586,True,4
2BMRUAA1oTc7e9JPlr6xbZ,Big Ego's,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8",7q2B4M5EiBkqrlsNW8lB7N,238306,True,5
0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,4xko5t5site4jVwopoCF21,1Oa0bMld0A3u5OTYfMzp5h,6NyJIFHAePjHR1pFxwisqz",7q2B4M5EiBkqrlsNW8lB7N,215200,True,6
1SWVDBtw6h3tm9OehOkDhv,What's The Difference,"6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,4tujQJicOnuZRLiBFdp3Ou",7q2B4M5EiBkqrlsNW8lB7N,244200,True,7
0WWem437MQdylQuXxzE80H,Bar One,"6DPYiyq5kWVQS4RGwxzPC7,4qMaB9VyQElCxsYdP6Gj7D,1MKz2ieT8BYrOWEs4OG8un,6agfg4xMnwe2te96GmEUz4",7q2B4M5EiBkqrlsNW8lB7N,50653,True,8
1WvuZsXHaH2qNAtvrQY6SX,Light Speed,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8",7q2B4M5EiBkqrlsNW8lB7N,160973,True,9
7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,"6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR",7q2B4M5EiBkqrlsNW8lB7N,222293,True,10
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG",7q2B4M5EiBkqrlsNW8lB7N,161506,True,11
0EZMXJMWf0tLKRWwCiA6Sx,Let's Get High,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,1MKz2ieT8BYrOWEs4OG8un,6NyJIFHAePjHR1pFxwisqz",7q2B4M5EiBkqrlsNW8lB7N,147426,True,12
5XkeTGKcCkGF8l6fA9YpsS,Bitch Niggaz,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,4xko5t5site4jVwopoCF21,7hJcb9fa4alzcOq3EaNPoG",7q2B4M5EiBkqrlsNW8lB7N,253560,True,13
4PX9Ga99IMqlbgKucTxupc,The Car Bomb,"6DPYiyq5kWVQS4RGwxzPC7,6UPZ3ZW5UVLTz6y5Qsr2ny,4caxlE2wynXoHuUtVvYh3g",7q2B4M5EiBkqrlsNW8lB7N,60893,True,14
0zkE78jc1kjLXrTYd9ZxpO,Murder Ink,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,1MKz2ieT8BYrOWEs4OG8un",7q2B4M5EiBkqrlsNW8lB7N,148293,True,15
0J2u6TAolef5gZEVy1HErU,Ed-Ucation,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,1MKz2ieT8BYrOWEs4OG8un,6agfg4xMnwe2te96GmEUz4",7q2B4M5EiBkqrlsNW8lB7N,92146,True,16
4VZPYvMTByQytb6F3MKP4w,Some L.A. Niggaz,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,1MKz2ieT8BYrOWEs4OG8un,24PJqH46WhB0pUB7NlsFna,1KInmguUcTXLB1cjUPlKAr,6LnCMlaEK0IMkLmZsawkUm,0OKCuosIAUo21nLAI2WMRB,4fbyGOEjViyE97W58eGEgU,4tujQJicOnuZRLiBFdp3Ou",7q2B4M5EiBkqrlsNW8lB7N,265213,True,17
6ALtdfVnklY8xp9bUBKVEP,Pause 4 Porno,"6DPYiyq5kWVQS4RGwxzPC7,7k9nnnyyJm4CORBhWGoGNl",7q2B4M5EiBkqrlsNW8lB7N,92680,True,18
0Wik64zBKFTNoNjTpG70OH,Housewife,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,6NyJIFHAePjHR1pFxwisqz",7q2B4M5EiBkqrlsNW8lB7N,242680,True,19
4NGS3j6JmOx6VUaXt6VQbj,Ackrite,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8",7q2B4M5EiBkqrlsNW8lB7N,219933,True,20
2sXaZphe2LlqAyZVKvHbU1,Bang Bang,"6DPYiyq5kWVQS4RGwxzPC7,3np2OYRZAgI4e6lxeGmGr8,24PJqH46WhB0pUB7NlsFna",7q2B4M5EiBkqrlsNW8lB7N,222320,True,21
6WgxXdBZrtdQFGBcxQxpiv,The Message,"6DPYiyq5kWVQS4RGwxzPC7,1XkoF8ryArs86LZvFOkbyr,0EOoSsmM3oV2aoGL3Od3E3",7q2B4M5EiBkqrlsNW8lB7N,304026,False,22
4rmK0BSBLMiwNJ6iwWXJm1,Outro,1e6qS5wkNPTSaYfds8G150,7q2B4M5EiBkqrlsNW8lB7N,25746,False,23
4nfBoZILdIwgBZTMyVHPCF,Intro,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,79360,False,1
10W0dUXcEP92xxSx5f4lSQ,King Daddy,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,151133,False,2
5IP7Tk0LBy5AnBOgROSFUw,Dale Caliente,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,195800,False,3
4CjuGBDMwSDpjzWtWINN5g,No Me Dejes Solo,"4VMYDCV2IEDYJArk749S6m,1wZtkThiXbVNtj6hee6dz9",7BmWnXvx1CD6vtxtBd0czc,170240,False,4
5YoITs1m0q8UOQ4AW7N5ga,Gasolina,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,192600,False,5
4TpHtOGNKgCSGR3iZI3gUe,Like You,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,202933,False,6
3BzGBoR5Fuy1XmDcJ5jYEW,El Muro,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,179200,False,7
40a82F3K2UTbeoLlXXXZBd,"Lo Que Pasó, Pasó",4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,210933,False,8
47D1TIULCsrnqi4qs98Eur,Tu Príncipe,"4VMYDCV2IEDYJArk749S6m,21451j1KhjAiaYKflxBjr1",7BmWnXvx1CD6vtxtBd0czc,205520,False,9
7CCuorx4vpWM7zdoDlvtdu,Cuéntame,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,155546,False,10
4PEE4636THWsrLS1ypND52,Santifica Tus Escapularios,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,199493,False,11
7fJuCt1TqIKpkKLPMUBXK7,Sabor a Melao,"4VMYDCV2IEDYJArk749S6m,6RMWFexOHVj5ctezneQH5v",7BmWnXvx1CD6vtxtBd0czc,223600,False,12
2j1pS3652hBdC3UtR16YzP,El Empuje,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,203506,False,13
33QGu6xtTr8QYXfzxZi4ib,¿Qué Vas A Hacer?,"4VMYDCV2IEDYJArk749S6m,4v1zVCcc5f9c7bdODjaqwe",7BmWnXvx1CD6vtxtBd0czc,199533,False,14
26CgTpgDXs9CnXFh9l4oIM,Salud y Vida,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,206800,False,15
0dewAkzf1rdEYkZ1Mze2mz,"Intermedio ""Gavilán""",4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,72626,False,16
3KA4tWDpwRnyYQOCw1Zop1,Corazones,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,209733,False,17
4ipF2KcbNGlPZDTeQsXnPy,Golpe de Estado,"4VMYDCV2IEDYJArk749S6m,27abSaAjyUkVoBhZSmF38a",7BmWnXvx1CD6vtxtBd0czc,186133,False,18
2Dh9TqU8nHVXKrpep1fWoj,2 Mujeres,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,189106,False,19
5XTHW5MQBvM3Ij010hzUeI,Saber Su Nombre,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,218560,False,20
7cCAotYlLNrrzNeNAmvUJv,Outro,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,189533,False,21
3YUwEcQBXmHdsXSRr7BfMs,Sabor a Melao - Remix / Bonus Track,4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,219266,False,22
1CmBpsMdK169mdraPsu7zv,"Lo Que Pasó, Pasó - Remix / Bonus Track",4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,227933,False,23
1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,226213,True,1
3OxL6MuctgZp1e0zxoAZhH,Young Metro,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp,1Xyo4u8uXC1ZmMpatF05PJ",4iqbFIdGOTzXeDtt9owjQn,205346,True,2
70ToiXlzl8N1EgfC07ZcZE,Ice Attack,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,199253,True,3
28drn6tQo95MRvO0jQEo5C,Type Shit,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY,699OTQXzgjhIYAHMy9RyPD",4iqbFIdGOTzXeDtt9owjQn,228266,True,4
57ELn9TPDIhrpl0dasS465,Claustrophobic,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,222053,True,5
2tudvzsrR56uom6smgOcSf,Like That,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp,2YZyLoL8N0Wb9xBt1NhZWg",4iqbFIdGOTzXeDtt9owjQn,267706,True,6
2GLWhy9iiO1wrLUF5l4FtJ,Slimed In,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,194906,True,7
7pBcryEKcUEaWHwAu1wUyP,Magic Don Juan (Princess Diana),"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,220733,True,8
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY",4iqbFIdGOTzXeDtt9owjQn,169840,True,9
4q7y1JFDBJSBSLqXVgcI51,Runnin Outta Time,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,205480,True,10
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,210173,True,11
72qABvaqn3TP6drO2tByA6,Ain't No Love,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,182840,True,12
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp,1sBkRIssrMs1AbVkOJbc7a",4iqbFIdGOTzXeDtt9owjQn,226946,True,13
4XF9fk0STp9hx8xn5Suwpz,GTA,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,233026,True,14
5imsnhkfPCm3wajS9ksb21,Seen it All,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,179440,True,15
1xwvjqcwflD2NEqRCNcCo2,WTFYM,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,292600,True,16
30TcFxtFyju8isK6Hjo9KY,Where My Twin @ - Bonus,"1RyvyyTE3xzB2ZywiAwp0i,0iEtIxbK0KxaSlF7G42ZOp",4iqbFIdGOTzXeDtt9owjQn,122786,True,17
1rKQjUhF9zFJmuUotr3VkV,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",7n2Ycct7Beij7Dj7meI4X0,14JkAa6IiFaOh5s0nMyMU9,181192,False,1
3RXUgPNIbUgFxsDWuBQEt6,How It’s Done,"2yNNYQBChuox9A5Ka93BIn,0RMJOzHDhAKY1o2j0W0vxY,0Wwji82sLA0Hcvtuak3omb,6U1dV7aL68N7Gb0Naq34V5,7mW7Tv7NvywKKXqafZo0Lc",14JkAa6IiFaOh5s0nMyMU9,176059,False,2
02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,"0BJ2EjOqcfgFvlZXNKrNbE,7JBaynR7JFeniONqbnn1U4,5bXNU0MAF2HSqyFPhYtscH,11pXvO7wYuzRWYONDOBd33,2RYonYiVhhzBz82UFXOvEN,1eDupbD9kIx8UaZlzcBG5r,7mW7Tv7NvywKKXqafZo0Lc",14JkAa6IiFaOh5s0nMyMU9,150686,False,3
1CPZ5BxNNd0n0nF4Orb9JS,Golden,"2yNNYQBChuox9A5Ka93BIn,0RMJOzHDhAKY1o2j0W0vxY,0Wwji82sLA0Hcvtuak3omb,6U1dV7aL68N7Gb0Naq34V5,7mW7Tv7NvywKKXqafZo0Lc",14JkAa6IiFaOh5s0nMyMU9,194607,False,4
6Q3lFQgpvhA9VApFKLFZtZ,Strategy,7n2Ycct7Beij7Dj7meI4X0,14JkAa6IiFaOh5s0nMyMU9,168645,False,5
0MHStU0muAIEMbwdnebYu2,Takedown,"2yNNYQBChuox9A5Ka93BIn,0RMJOzHDhAKY1o2j0W0vxY,0Wwji82sLA0Hcvtuak3omb,6U1dV7aL68N7Gb0Naq34V5,7mW7Tv7NvywKKXqafZo0Lc",14JkAa6IiFaOh5s0nMyMU9,182016,False,6
