id,name,popularity,followers,genres,url
1hzfo8twXdOegF3xireCYs,Milky Chance,70,2069851,,https://open.spotify.com/artist/1hzfo8twXdOegF3xireCYs
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,72,5955859,"motown, classic soul, soul, northern soul, quiet storm",https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA
1BmW7gk5sNUff7U3JEWqxa,Marie-Mai,42,48489,"chanson québécoise, pop québécoise, rock quebecois, chanson",https://open.spotify.com/artist/1BmW7gk5sNUff7U3JEWqxa
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,73,5128812,,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f
20sxb77xiYeusSH8cVdatc,Meek Mill,72,8269167,rap,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc
1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,67,536317,,https://open.spotify.com/artist/1oPRcJUkloHaRLYx0olBLJ
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,73,1286797,,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,73,15743424,,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz
2hVWBpjLW4Q7fboYz2pVYK,MOLIY,73,190325,alté,https://open.spotify.com/artist/2hVWBpjLW4Q7fboYz2pVYK
5WUlDfRSoLAfcVSX1WnrxN,Sia,82,30452228,,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN
3Mgrzo9AgM10tswhHNwFlq,M,16,6461,"italo disco, italo dance, hi-nrg",https://open.spotify.com/artist/3Mgrzo9AgM10tswhHNwFlq
5FAqx2cyHRkztdLJrJaCqw,m,9,507,,https://open.spotify.com/artist/5FAqx2cyHRkztdLJrJaCqw
3Morn5TpdjMah0L9EtAxdH,M,19,6531,"finnish pop, iskelmä",https://open.spotify.com/artist/3Morn5TpdjMah0L9EtAxdH
62elAqzzJwHJcsNbXeNwXy,M,4,144,"italo disco, italo dance",https://open.spotify.com/artist/62elAqzzJwHJcsNbXeNwXy
7c26I8ntfe6bqyWEafJbmc,M,12,196,,https://open.spotify.com/artist/7c26I8ntfe6bqyWEafJbmc
60OUhlGzzjZjNACPHzBkrL,M,0,0,,https://open.spotify.com/artist/60OUhlGzzjZjNACPHzBkrL
5zBkctPWNqzpsh6LG2zXbz,M,3,355,french pop,https://open.spotify.com/artist/5zBkctPWNqzpsh6LG2zXbz
2RE1iwXSq8nEGgkOup1DnJ,M,0,25,,https://open.spotify.com/artist/2RE1iwXSq8nEGgkOup1DnJ
2V99mzX71owq2lQZ1qgExj,M,0,253,"psytrance, progressive trance",https://open.spotify.com/artist/2V99mzX71owq2lQZ1qgExj
4RuZHrTmRe5giToEcmvC3B,M,0,60,,https://open.spotify.com/artist/4RuZHrTmRe5giToEcmvC3B
16vc26uhmoeyG5DfRvNHvr,M,0,46,"italo disco, italo dance, tribal house",https://open.spotify.com/artist/16vc26uhmoeyG5DfRvNHvr
0X0xyQsp5uLVcG0ivyszPN,M,0,10,,https://open.spotify.com/artist/0X0xyQsp5uLVcG0ivyszPN
7JNimadG4NfXRc6EqYRLlh,m,0,2,hyperpop,https://open.spotify.com/artist/7JNimadG4NfXRc6EqYRLlh
3AQ4wER1hj4Xm4j77GTUmi,M,0,94,,https://open.spotify.com/artist/3AQ4wER1hj4Xm4j77GTUmi
34ZOGSVT4m4mLVv9zzB2sd,M,0,173,,https://open.spotify.com/artist/34ZOGSVT4m4mLVv9zzB2sd
6bpkInBn7pK51mZ0AEg1nr,M,0,10,,https://open.spotify.com/artist/6bpkInBn7pK51mZ0AEg1nr
6WIMT7BwOrWDBa4Ztvn40q,M,0,5,,https://open.spotify.com/artist/6WIMT7BwOrWDBa4Ztvn40q
7MspACaNT19kEBdlR6HPUf,m,0,32,,https://open.spotify.com/artist/7MspACaNT19kEBdlR6HPUf
3HXbTy83xRnfaqsf5qBIA4,M,0,46,,https://open.spotify.com/artist/3HXbTy83xRnfaqsf5qBIA4
1yszKqqAPHKkTtFXWyZ53U,m,0,40,organic house,https://open.spotify.com/artist/1yszKqqAPHKkTtFXWyZ53U
0oXhGlRUQ8aVTx8eO4MoMT,Not for Radio,56,155022,,https://open.spotify.com/artist/0oXhGlRUQ8aVTx8eO4MoMT
5VwCIS8jdx9ZHjApLFNrTZ,Noga Erez,52,401429,,https://open.spotify.com/artist/5VwCIS8jdx9ZHjApLFNrTZ
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,70,3047344,"industrial rock, industrial, industrial metal, alternative metal, nu metal",https://open.spotify.com/artist/0X380XXQSNBYuleKzav5UO
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,84,14814272,,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b
2jl4qd6UbzeCmImT4nWbtA,Nettspend,62,346271,"underground hip hop, rage rap",https://open.spotify.com/artist/2jl4qd6UbzeCmImT4nWbtA
6PdJJhJWHFRtoERTQ8JGq1,Navaan Sandhu,68,1555208,"punjabi pop, punjabi hip hop, bhangra",https://open.spotify.com/artist/6PdJJhJWHFRtoERTQ8JGq1
6HvZYsbFfjnjFrWF950C9d,NewJeans,76,11508915,k-pop,https://open.spotify.com/artist/6HvZYsbFfjnjFrWF950C9d
3Rq3YOF9YG9YfCWD4D56RZ,Nujabes,65,1516637,jazz rap,https://open.spotify.com/artist/3Rq3YOF9YG9YfCWD4D56RZ
4S2yOnmsWW97dT87yVoaSZ,NOFX,58,1151454,"punk, skate punk, ska punk, ska, melodic hardcore, hardcore punk",https://open.spotify.com/artist/4S2yOnmsWW97dT87yVoaSZ
2EzNKTHTCUaHUkKaNFUH8d,NorthSideBenji,49,78293,,https://open.spotify.com/artist/2EzNKTHTCUaHUkKaNFUH8d
6Rs7Ufqb4h0FTuVg6wlqOy,Nine Vicious,59,78415,underground hip hop,https://open.spotify.com/artist/6Rs7Ufqb4h0FTuVg6wlqOy
6Te49r3A6f5BiIgBRxH7FH,Ninho,78,12092901,"french rap, pop urbaine",https://open.spotify.com/artist/6Te49r3A6f5BiIgBRxH7FH
0cQbJU1aAzvbEmTuljWLlF,No Doubt,67,3115125,,https://open.spotify.com/artist/0cQbJU1aAzvbEmTuljWLlF
6deZN1bslXzeGvOLaLMOIF,Nickelback,77,7815702,"post-grunge, rock",https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF
4vIsAZx8AolYa6paJphDGY,Nirvair Pannu,63,1423806,"punjabi pop, bhangra, punjabi hip hop",https://open.spotify.com/artist/4vIsAZx8AolYa6paJphDGY
6olE6TJLqED3rqDCT0FyPh,Nirvana,80,23252475,"grunge, rock",https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,70,10235918,,https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4
6v8FB84lnmJs434UJf2Mrm,Neil Young,70,3328342,"classic rock, folk rock, singer-songwriter, roots rock",https://open.spotify.com/artist/6v8FB84lnmJs434UJf2Mrm
28ot3wh4oNmoFOdVajibBl,NMIXX,62,3897556,k-pop,https://open.spotify.com/artist/28ot3wh4oNmoFOdVajibBl
1uRVM0wBdtyEuU582EeKJM,NOTION,73,148692,"bassline, bass house, drum and bass, uk garage",https://open.spotify.com/artist/1uRVM0wBdtyEuU582EeKJM
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,84,34255087,,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh
20qISvAhX20dpIbOOzGK3q,Nas,71,4276647,"east coast hip hop, old school hip hop, hip hop",https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,71,3359664,,https://open.spotify.com/artist/2Kx7MNY7cI1ENniW7vT30N
3DHtfeD4PsmR9YGhCP4VF7,Nemzzz,73,1526060,"uk drill, drill",https://open.spotify.com/artist/3DHtfeD4PsmR9YGhCP4VF7
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,71,2042445,,https://open.spotify.com/artist/55fhWPvDiMpLnE4ZzNXZyW
4NYMUsIcUUsBHbV9DICa5x,Nate Smith,67,567841,country,https://open.spotify.com/artist/4NYMUsIcUUsBHbV9DICa5x
4EnEZVjo3w1cwcQYePccay,N.W.A.,62,6632587,"old school hip hop, gangster rap, west coast hip hop, hip hop, rap, g-funk",https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay
7rkW85dBwwrJtlHRDkJDAC,NAV,68,3561931,melodic rap,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,74,1810804,"g-funk, west coast hip hop, old school hip hop",https://open.spotify.com/artist/1Oa0bMld0A3u5OTYfMzp5h
7CUFPNi1TU8RowpnFRSsZV,Niska,71,6258523,"french rap, pop urbaine, french r&b",https://open.spotify.com/artist/7CUFPNi1TU8RowpnFRSsZV
2gBjLmx6zQnFGQJCAQpRgw,Nelly,74,3709712,,https://open.spotify.com/artist/2gBjLmx6zQnFGQJCAQpRgw
21E3waRsmPlU7jZsS13rcj,Ne-Yo,80,10162089,,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,76,4682046,,https://open.spotify.com/artist/2jw70GZXlAI8QzWeY2bgRc
6pV5zH2LzjOUHaAvENdMMa,Neton Vega,84,4059698,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico",https://open.spotify.com/artist/6pV5zH2LzjOUHaAvENdMMa
0elWFr7TW8piilVRYJUe4P,Natanael Cano,84,21245551,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",https://open.spotify.com/artist/0elWFr7TW8piilVRYJUe4P
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,82,21460763,,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,80,20487639,"reggaeton, latin",https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT
5bXNU0MAF2HSqyFPhYtscH,Neckwav,81,105321,,https://open.spotify.com/artist/5bXNU0MAF2HSqyFPhYtscH
0EmeFodog0BfCgMzAIvKQp,Shakira,84,39591481,latin pop,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp
2y246nnP9pQT0E6v3ZMMOO,Night Lovell,65,1516312,"emo rap, horrorcore, trap metal",https://open.spotify.com/artist/2y246nnP9pQT0E6v3ZMMOO
7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,67,1713237,,https://open.spotify.com/artist/7pwufEBGfggjoI8twqlsmQ
0WqsT2a4CBuQ0LC7vrJD0H,Nino Paid,64,282387,,https://open.spotify.com/artist/0WqsT2a4CBuQ0LC7vrJD0H
2kxP07DLgs4xlWz8YHlvfh,NIKI,76,8451419,indonesian r&b,https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh
4tk2WUKBOS9nKZj7bPQIXT,Naïka,59,283596,,https://open.spotify.com/artist/4tk2WUKBOS9nKZj7bPQIXT
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,64,3574176,west coast hip hop,https://open.spotify.com/artist/0EeQBlQJFiAfJeVN2vT9s0
6fvN9GmMCVKb5LY0WsnjFP,Nazareth,58,1647254,hard rock,https://open.spotify.com/artist/6fvN9GmMCVKb5LY0WsnjFP
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,67,3219914,"vocal jazz, jazz blues, soul, soul jazz, jazz, blues",https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO
1XlLhtgJjC4ROQZilBZAvw,Nic D,65,496458,,https://open.spotify.com/artist/1XlLhtgJjC4ROQZilBZAvw
1ruutHJcECI7cos2n5TqpO,Nayer,67,34629,,https://open.spotify.com/artist/1ruutHJcECI7cos2n5TqpO
0i427rmFO91za6EZmhbSCh,Nature Therapy,66,8955,,https://open.spotify.com/artist/0i427rmFO91za6EZmhbSCh
26UV9EKIInWeV0jJysGZum,Nursery Rhymes ABC,68,60261,"lullaby, children's music",https://open.spotify.com/artist/26UV9EKIInWeV0jJysGZum
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,70,203364,,https://open.spotify.com/artist/3yDIp0kaq9EFKe07X1X2rz
5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,67,9555681,"qawwali, ghazal, sufi",https://open.spotify.com/artist/5HcunTidTUrOaf8V0iJcvl
3RtNN1VnooWEn3KQk03DUL,Noriel,76,8823493,"trap latino, dembow, reggaeton, trap",https://open.spotify.com/artist/3RtNN1VnooWEn3KQk03DUL
0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,70,1377303,ambient folk,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,79,7246672,"reggaeton, trap latino",https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz
4P4gZvRYiVpvtCkmd37jRM,Malice,66,32869,,https://open.spotify.com/artist/4P4gZvRYiVpvtCkmd37jRM
7mEIug7XUlQHikrFxjTWes,Neil Diamond,65,3230457,,https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,67,2530139,"christmas, adult standards, vocal jazz",https://open.spotify.com/artist/7v4imS0moSyGdXyLgVTIV7
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,71,1900743,,https://open.spotify.com/artist/7o95ZoZt5ZYn31e9z1Hc0a
1kd6WqngBvP0Vthu1sGI0j,Nakama,75,214004,"phonk, brazilian phonk",https://open.spotify.com/artist/1kd6WqngBvP0Vthu1sGI0j
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,75,15578008,"brooklyn drill, new york drill, drill",https://open.spotify.com/artist/0eDvMgVFoNV3TpwtrVCoTj
47tuSUJMhsa3twW6wgKdIW,Nursery Rhymes 123,67,92698,"lullaby, children's music",https://open.spotify.com/artist/47tuSUJMhsa3twW6wgKdIW
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,83,10007727,"dark r&b, r&b, trap soul",https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV
0QUBaF6Rtta4TTmxYYfzux,White Noise Radiance,81,37660,,https://open.spotify.com/artist/0QUBaF6Rtta4TTmxYYfzux
1JFbg4gz1yZ5WGz9kNPQ9e,N,2,199,,https://open.spotify.com/artist/1JFbg4gz1yZ5WGz9kNPQ9e
6zbMh8E2yHCMp60Kz8EEFq,N,6,40,,https://open.spotify.com/artist/6zbMh8E2yHCMp60Kz8EEFq
5nl2vJNwmhN9xWivSHml3c,n,4,31,,https://open.spotify.com/artist/5nl2vJNwmhN9xWivSHml3c
4jaTFsCTmYIMLy645JIemX,N,32,6018,,https://open.spotify.com/artist/4jaTFsCTmYIMLy645JIemX
56eCNzWjPkOXsRHdYTd4jK,N,7,47,,https://open.spotify.com/artist/56eCNzWjPkOXsRHdYTd4jK
6X0xJqJonNhFyhdwzCzHJw,N,7,114,progressive house,https://open.spotify.com/artist/6X0xJqJonNhFyhdwzCzHJw
6wc6VqfPAIbqbpa5vNpr4t,N,3,12026,,https://open.spotify.com/artist/6wc6VqfPAIbqbpa5vNpr4t
0vBbpm9SnrsGDiADuRZzkE,N,12,2,,https://open.spotify.com/artist/0vBbpm9SnrsGDiADuRZzkE
1PYTLKF0dAW66YOliuSlyV,N,2,326,,https://open.spotify.com/artist/1PYTLKF0dAW66YOliuSlyV
3ylnXXveUngQfc4r7sHx5o,N,2,404,future bass,https://open.spotify.com/artist/3ylnXXveUngQfc4r7sHx5o
5JUphDCfBUCUEc3CwlEzAQ,N,0,82,"drone, dark ambient, drone metal",https://open.spotify.com/artist/5JUphDCfBUCUEc3CwlEzAQ
32bo0S76DH4PR5finNpAZm,n,0,9,,https://open.spotify.com/artist/32bo0S76DH4PR5finNpAZm
3xSOg5DGSIVrFjNinA7NNN,n,2,117,,https://open.spotify.com/artist/3xSOg5DGSIVrFjNinA7NNN
3momNAyk0LzTIzZdjsNUfS,N,0,7,,https://open.spotify.com/artist/3momNAyk0LzTIzZdjsNUfS
3xN25OlLBi6KHNm5wAjj13,N,0,13,,https://open.spotify.com/artist/3xN25OlLBi6KHNm5wAjj13
6PPEa0ERUU2TIneLeUxkRV,N,0,7,,https://open.spotify.com/artist/6PPEa0ERUU2TIneLeUxkRV
3UjUfkBDnsmxiJQTrP9nCU,N,0,51,,https://open.spotify.com/artist/3UjUfkBDnsmxiJQTrP9nCU
5eZmvDiitpxuRyd18tXLu1,N,0,10,,https://open.spotify.com/artist/5eZmvDiitpxuRyd18tXLu1
4tMounCGExsOPGLiTa1kdA,N,9,158,,https://open.spotify.com/artist/4tMounCGExsOPGLiTa1kdA
67LgulkZwmCKi3KGEHjaWA,N,0,23,,https://open.spotify.com/artist/67LgulkZwmCKi3KGEHjaWA
0uj6QiPsPfK8ywLC7uwBE1,OsamaSon,69,431292,"rage rap, underground hip hop",https://open.spotify.com/artist/0uj6QiPsPfK8ywLC7uwBE1
3iXeAZ8862AyoZ5ZGg800O,Ole 60,67,378759,country,https://open.spotify.com/artist/3iXeAZ8862AyoZ5ZGg800O
6fFcUOFcbjeIuEomuUthkw,Oklou,58,207426,"art pop, hyperpop",https://open.spotify.com/artist/6fFcUOFcbjeIuEomuUthkw
3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,73,2865409,"afrobeats, nigerian drill, afrobeat, alté, afropiano, afropop, afro adura",https://open.spotify.com/artist/3LOm0AZjpwVQebvkyanjDy
0ybFZ2Ab08V8hueghSXm6E,Opeth,57,1116392,"progressive metal, progressive rock, metal, death metal, melodic death metal",https://open.spotify.com/artist/0ybFZ2Ab08V8hueghSXm6E
2DaxqgrOhkeH0fpeiQq2f4,Oasis,80,12293268,"britpop, madchester",https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
5jbk18C7YXRcEZxUWPJCyT,Ocie Elliott,63,267237,indie folk,https://open.spotify.com/artist/5jbk18C7YXRcEZxUWPJCyT
00YTqRClk82aMchQQpYMd5,Our Last Night,60,1219277,"post-hardcore, metalcore",https://open.spotify.com/artist/00YTqRClk82aMchQQpYMd5
7ITMCzIU9uII8gwRg8JAhc,Odetari,74,4540698,"hyperpop, nightcore",https://open.spotify.com/artist/7ITMCzIU9uII8gwRg8JAhc
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,82,40206789,,https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,66,2578041,,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,68,3609447,folk pop,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz
6IkfE2JyVoKwBZXvuytKX3,Oliver Anthony Music,61,1033382,country,https://open.spotify.com/artist/6IkfE2JyVoKwBZXvuytKX3
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,84,48746696,,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG
1lqW59DUEKqvcHc8mVWBtH,Our Lady Peace,51,418158,post-grunge,https://open.spotify.com/artist/1lqW59DUEKqvcHc8mVWBtH
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,75,7506505,"metal, glam metal, heavy metal, hard rock",https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY
21mKp7DqtSNHhCAU2ugvUw,ODESZA,64,1707903,"chillwave, chillstep",https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw
2BPwxhCvvcb8xDl8GWIjbh,Odeal,64,287379,"afroswing, alté, uk r&b, afro r&b, afrobeats, afrobeat, afro soul",https://open.spotify.com/artist/2BPwxhCvvcb8xDl8GWIjbh
60df5JBRRPcnSpsIMxxwQm,Otis Redding,67,2528382,"soul, motown, classic soul, soul blues",https://open.spotify.com/artist/60df5JBRRPcnSpsIMxxwQm
0dgJbQ0bKPyUXco8hEXN7X,Øneheart,71,1023155,"dark ambient, ambient",https://open.spotify.com/artist/0dgJbQ0bKPyUXco8hEXN7X
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,77,5578186,,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW
0FDlMMfT3tLEKM0QdEIHYu,Owen Riegling,45,34943,country,https://open.spotify.com/artist/0FDlMMfT3tLEKM0QdEIHYu
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,73,5454038,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO
1G9G7WwrXka3Z1r7aIDjI7,Outkast,73,3354237,"southern hip hop, hip hop",https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
28ntgpEkMU9Zm7F3gLDMhZ,oskar med k,69,76711,,https://open.spotify.com/artist/28ntgpEkMU9Zm7F3gLDMhZ
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,85,39274460,"reggaeton, trap latino, latin, urbano latino",https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY
3E12tRURRvPfHz0hAMCFYc,Omar Courtz,81,1781868,,https://open.spotify.com/artist/3E12tRURRvPfHz0hAMCFYc
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,71,259203,"classical, orchestral, opera, requiem",https://open.spotify.com/artist/6uRJnvQ3f8whVnmeoecv5Z
6G3sPhnj4JBCsBVBGvZnkk,Okieriete Onaodowan,68,20353,musicals,https://open.spotify.com/artist/6G3sPhnj4JBCsBVBGvZnkk
3ppQEG71r7jVpI8RudzycF,OHGEESY,68,487970,,https://open.spotify.com/artist/3ppQEG71r7jVpI8RudzycF
2PfwtnCHCC0iezSoJHtzfs,Orloge Simard,39,21380,"chanson québécoise, rock quebecois, folk québécois",https://open.spotify.com/artist/2PfwtnCHCC0iezSoJHtzfs
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,67,3117925,"pop punk, emo",https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,67,1732884,country,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,77,15664121,"classic rock, rock",https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,82,1430974,reggaeton,https://open.spotify.com/artist/3m5qlPf2OkihLz3dRYnkPA
3l9G1G9MxH6DaRhwLklaf5,Oscar Maydon,81,6823337,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, sad sierreño",https://open.spotify.com/artist/3l9G1G9MxH6DaRhwLklaf5
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,84,25727609,,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx
2f1BFOhuLHw7mXfquuG85y,Ö,10,6182,hyperpop,https://open.spotify.com/artist/2f1BFOhuLHw7mXfquuG85y
4sCLCgeGyiK20qVjrwYB4b,O,15,354,,https://open.spotify.com/artist/4sCLCgeGyiK20qVjrwYB4b
0M6OAcwiceDg3peVFq4VDD,O,13,70,,https://open.spotify.com/artist/0M6OAcwiceDg3peVFq4VDD
5xjTfBDeXrzmSzNaKqySUi,O,21,1596,afro soul,https://open.spotify.com/artist/5xjTfBDeXrzmSzNaKqySUi
4qLwtWhlhyAoQ4S9mSrDW9,Odd Mob,63,124773,"tech house, bass house",https://open.spotify.com/artist/4qLwtWhlhyAoQ4S9mSrDW9
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,61,1188506,"east coast hip hop, old school hip hop, hardcore hip hop",https://open.spotify.com/artist/50NoVNy9GU1lCrDV8iGpyu
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,67,683309,,https://open.spotify.com/artist/12Zk1DFhCbHY6v3xep2ZjI
7g56xCsozigPH5OgmwinYA,Ocean Sounds,62,37065,,https://open.spotify.com/artist/7g56xCsozigPH5OgmwinYA
4MhBe0d439ToDXCWlT3wae,OurVinyl,61,38578,"red dirt, outlaw country, country",https://open.spotify.com/artist/4MhBe0d439ToDXCWlT3wae
2yyaNPcdxZcn4iutCcLMaC,Orso,67,5248,afro house,https://open.spotify.com/artist/2yyaNPcdxZcn4iutCcLMaC
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,67,1127541,bedroom pop,https://open.spotify.com/artist/5FxD8fkQZ6KcsSYupDVoSO
07QEuhtrNmmZ0zEcqE9SF6,Owl City,66,2500193,,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,64,2302300,rockabilly,https://open.spotify.com/artist/0JDkhL4rjiPNEp92jAgJnS
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,66,1784818,,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9
1zxDewzd2j1ZdSBGaYcr0y,The Outfield,65,782566,,https://open.spotify.com/artist/1zxDewzd2j1ZdSBGaYcr0y
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,63,1093002,,https://open.spotify.com/artist/5cIc3SBFuBLVxJz58W2tU9
4AKwRarlmsUlLjIwt38NLw,Ofenbach,67,680159,,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw
4ovtyvs7j1jSmwhkBGHqSr,Olamide,68,4185731,"afrobeats, afrobeat, afropop, afropiano, azonto, afro adura, afro r&b, afroswing",https://open.spotify.com/artist/4ovtyvs7j1jSmwhkBGHqSr
5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),68,2040708,,https://open.spotify.com/artist/5vBSrE1xujD2FXYRarbAXc
1HON4xJAWJNuUpb6G64bNr,Soothing Oasis,75,76967,,https://open.spotify.com/artist/1HON4xJAWJNuUpb6G64bNr
3444S3C4U9Ts86BnCtSPRV,Treaty Oak Revival,75,720800,"country, texas country, red dirt, country rock",https://open.spotify.com/artist/3444S3C4U9Ts86BnCtSPRV
0nkEtvm0vb5XV5Xj6kFo9T,Ó,0,32,,https://open.spotify.com/artist/0nkEtvm0vb5XV5Xj6kFo9T
6AfNh4ouCFnlGjo5lwFpdr,Ó,0,96,,https://open.spotify.com/artist/6AfNh4ouCFnlGjo5lwFpdr
5f2EF6uLL89AylXoVBZmEX,Ö,0,56,,https://open.spotify.com/artist/5f2EF6uLL89AylXoVBZmEX
6W1KkzsUvY8NjU6txm3fFX,Ö,0,55,,https://open.spotify.com/artist/6W1KkzsUvY8NjU6txm3fFX
3WA1jx4gJIudSDIAbgznmE,Ö,0,5,,https://open.spotify.com/artist/3WA1jx4gJIudSDIAbgznmE
1UthY1ltUSDkHb1V5pJVwO,ö,0,8,,https://open.spotify.com/artist/1UthY1ltUSDkHb1V5pJVwO
0BK2msoroMJ9z0CZdvVkqG,O,7,91,,https://open.spotify.com/artist/0BK2msoroMJ9z0CZdvVkqG
6Q671EQNWFkZdPTIxIdH8E,O,3,696,,https://open.spotify.com/artist/6Q671EQNWFkZdPTIxIdH8E
1pJtZCuaQmMNEbmpCVyCkH,O,4,469,,https://open.spotify.com/artist/1pJtZCuaQmMNEbmpCVyCkH
1JOLLVb0D7svIU6MMAzZff,O,0,680,"grindcore, black metal",https://open.spotify.com/artist/1JOLLVb0D7svIU6MMAzZff
3VBSe6PC8m7WKfOKZu7UY8,O,0,18,,https://open.spotify.com/artist/3VBSe6PC8m7WKfOKZu7UY8
